,content,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,answers,poststrat
64ff9b1e7d9ac100245beceb,Focus Mode,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,"The video was actually pretty cool, which I use the DND feature a LOT.",0.3806128156086854
64ff9b2721dc2100227d0a8e,Apple Pay,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,It was boring.,0.6791456188381466
64ff9b2c3e8980001d8b76b8,Apple Pay,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,True,True,True,True,False,False,I did not like it at all. Boring and stupid.,0.761370394561441
64ff9b2f122929001c0bbd12,Battery for Miles,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,True,True,False,False,It couldn’t have been better ,0.5668333811133799
64ff9b31b5afe3001d4d8ebf,Battery for Miles,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,True,True,True,False,False,Very funny ,0.6577580067639537
64ff9b363aabc700200486ad,Focus Mode,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,True,True,True,False,False,True,I can’t remember any of the video besides a guy was in it ,0.7434640255093338
64ff9b393aabc700200486b4,Apple Pay,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,True,True,False,True,False,Looked like a humorous advertisement for Apple Pay ,0.4757907129656329
64ff9b3a3aabc700200486b7,Unsend Texts_RIP Leon,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,True,Great customer catching video ,1.0172653505087292
64ff9b3b56c5ad001e5e8a56,Battery for Miles,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,Funny,1.0288952964374773
64ff9b3cc3a8660024873d43,Apple Pay,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,Funny video,2.0233031971084543
64ff9b403d0fa3001d5e9ec2,Focus Mode,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,True,False,True,True,False,False," I thought it was funny, and at the same time very relevant. I frequently crave my privacy and this related to me.",2.0233031971084543
64ff9b41c3a8660024873d46,Battery for Miles,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,Very good video.,0.7257933159296215
64ff9b42122929001c0bbd30,Apple Pay,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,It was cute,1.342226509521509
64ff9b45122929001c0bbd38,Focus Mode,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,Definitely perfect marketing,0.8758771960931276
64ff9b453aabc700200486cd,Apple Pay,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,Confusing because it wasn't clear until the end what the video was about.,1.710147877462263
64ff9b4721dc2100227d0aaa,Battery for Miles,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,True,True,True,True,False,False,This video is very funny.,0.6577580067639537
64ff9b4865b6ab001eccc5c2,Crash Test,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,True,False,True,True,False,False,I was confused by the video.I didn't know what it was about at first until I seen the end and it said At&T,1.0172653505087292
64ff9b49c3a8660024873d4d,Battery for Miles,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,True,False,False,It was funny,0.4260532609808457
64ff9b4bc3a8660024873d55,Battery for Miles,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,It was cute and it’s pumpkin time ,1.5682446372139307
64ff9b4dc3a8660024873d8d,Battery for Miles,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,True,True,False,False,I like the humor ,0.8908775119820329
64ff9b6065b6ab001eccc5ec,Battery for Miles,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,It's a different apple ad which is fine ,0.6577580067639537
64ff9b6189294c0024cecc77,Battery for Miles,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,It’s an iPhone 14 plus,0.6522902871023231
64ff9b6a89294c0024cecc84,Focus Mode,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,True,False,False,True,Vibrant and amusingly misdirectional but keeps you fully engaged I love it,0.7015633853534847
64ff9b6c56c5ad001e5e8a6b,Apple Pay,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,True,True,True,False,False,True,They could have done better marketing ,0.9487222433130538
64ff9b7021dc2100227d0cad,Focus Mode,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,Confused ,1.710147877462263
64ff9b7ba039ac001e19ef97,Battery for Miles,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,True,True,False,False,True,Too funny! I loved it ,1.0172653505087292
64ff9b8121dc2100227d0d3b,Apple Pay,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,Good,0.9487222433130538
64ff9b8b3ed4c0001d5a73c8,Battery for Miles,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,True,True,False,False,It’s okay,0.6423835042089158
64ff9b923e8980001d8b76e4,Action Mode,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,Excited,0.5668333811133799
64ff9b9430152d0023170142,Focus Mode,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,True,True,False,True,False,False,"I wasn’t sure what the characters were running away from. I liked the scenes in the video, people doing a variety of activities is relatable.",1.571394588683669
64ff9b9621dc2100227d0dc3,Battery for Miles,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,True,True,False,False,Very clever and out of the box - exactly why I love Apple!,0.6791456188381466
64ff9b9665b2920022bc43e8,Battery for Miles,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,"It felt really random, like really random, and not in a funny random way. It just felt random and a bit bland.",0.5990998502756476
64ff9b9d89294c0024cecca6,Apple Pay,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,It was really informative ,1.5682446372139307
64ff9b9eedf2c4002c0376dd,Apple Pay,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,True,True,False,False,This video about Apple Pay is a very informative and unique video.,1.0288952964374773
64ff9ba0d4353c001db8234e,Battery for Miles,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,I love this video,0.3806128156086854
64ff9ba6d4353c001db823db,Apple Pay,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,True,True,False,False,Pointless,1.0172653505087292
64ff9bacbaf3e7001bab7b7f,Battery for Miles,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,True,True,False,False,It was cute. Made me pay attention to see what it was about. ,1.0172653505087292
64ff9bb3d4353c001db823de,Battery for Miles,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,It was a good video. Loved the music.,2.63175716176894
64ff9bb87d9ac100245becfb,Apple Pay,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,True,True,True,False,False,It was funny because card readers rarely work,0.6423835042089158
64ff9bbe7d9ac100245bed01,Battery for Miles,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,Verizon,1.55353516983394
64ff9bc030152d002317014c,Battery for Miles,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,True,True,False,False,I like the setting that they used to entertain the user to be informed and to be interested in the Ad ,0.3806128156086854
64ff9bc630152d0023170156,Battery for Miles,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,Driving of tractor,1.342226509521509
64ff9bce56c5ad001e5e8a7f,Battery for Miles,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,True,False,False,That was well done!,1.342226509521509
64ff9bd1d9c82a0024d4f702,Battery for Miles,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,True,True,True,True,False,False,The song was nice,0.6791456188381466
64ff9bd9d9c82a0024d4f708,Battery for Miles,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,True,True,False,False,True,"The music was stupid and a bad choice. It was boring, and I didn't get the point in any way whatsoever.",1.0172653505087292
64ff9bdd661495002133e4cd,Battery for Miles,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,It was funny but got the message across,1.69558467369392
64ff9bdf7d9ac100245beded,Battery for Miles,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False,The video was rather informing and somewhat humorous ,1.519624190468634
64ff9bdfa039ac001e19f3b1,Battery for Miles,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,It’s interesting to me,0.7434640255093338
64ff9be0d9c82a0024d4f713,Focus Mode,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,Very good video,0.5481587655374175
64ff9be330152d0023170168,Battery for Miles,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,True,False,True,False,False,Wasn’t expecting it to be a Verizon/Apple ad. ,1.2848212027166577
64ff9be87d9ac100245bedf8,Battery for Miles,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,something different... I like the music in the ad.,1.146445719370538
64ff9bee661495002133e5ae,Battery for Miles,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,Loved the video it was very funny with humr,0.9487222433130538
64ff9bee7d9ac100245bee02,Action Mode,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,True,True,False,False,True,made me want to get the iphone 14,0.7434640255093338
64ff9bfdedf2c4002c0377ef,Crash Test,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,Good,0.6791456188381466
64ff9c0021dc2100227d0ea8,Battery for Miles,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,I liked it a lot ,1.342226509521509
64ff9c00b5afe3001d4d8f51,Battery for Miles,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,It's was boing.,0.4260532609808457
64ff9c087d9ac100245bee92,Battery for Miles,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,WTF was that ,1.0628578721862898
64ff9c08b5afe3001d4d8f5f,Battery for Miles,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,It was funny,0.6423835042089158
64ff9c0a89294c0024cecce5,Battery for Miles,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,I can’t imagine going that slow!,1.9558846048091567
64ff9c1d2c4f3e001cb6636f,Battery for Miles,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,I was confused at first but then I listed to the words and got a good laugh.,1.0366543693116297
64ff9c1d8668d9002681866f,Battery for Miles,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,It's cool ,1.4378595160680112
64ff9c31edf2c4002c037817,Battery for Miles,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,It was confusing what it was about ,1.0628578721862898
64ff9c33c3a8660024873ed5,Focus Mode,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,Not that interesting to me,2.0233031971084543
64ff9c3a3e8980001d8b7713,Battery for Miles,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,Boring,1.6238865863127185
64ff9c468668d9002681867c,Battery for Miles,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,Amusing video,0.6220718380775211
64ff9c498668d90026818682,Action Mode,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,True,False,True,False,True,False,I dont like iphone but its a very convincing ad. ,1.1253164150132766
64ff9c4b3ed4c0001d5a740a,Battery for Miles,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,Took too long to reveal the product being advertised. Thought it might be for the tractor or travel to the desert…. ,2.0233031971084543
64ff9c55a039ac001e19f4df,Battery for Miles,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,False,True,I loved it ,1.6238865863127185
64ff9c683d0fa3001d5ea0a3,Battery for Miles,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,True,True,False,False,"It was very funny and I here the 14 is a great product 
",0.6791456188381466
64ff9c6b6118f800248c1b19,Apple Pay,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,True,False,Really funny.,2.63175716176894
64ff9c7cc3a8660024874008,Focus Mode,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,I love it ,0.14628420851145477
64ff9c8232eacc001e1b8747,Action Mode,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,Awesome the things moms do to show there kids how much they love them,1.55353516983394
64ff9c987d9ac100245beec8,Battery for Miles,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,True,True,False,False,Remember it word from word,0.3806128156086854
64ff9caf3e8980001d8b773e,Apple Pay,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,True,False,True,False,True,False,It's a good video because who can't relate to somebody sitting in line trying to use the card in the car q and there's all kinds of reasons as to why it ain't working,1.824131980190936
64ff9cb030152d00231702cd,Unsend Texts_RIP Leon,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,It made me laugh.,1.824131980190936
64ff9cbeedf2c4002c037858,Unsend Texts_RIP Leon,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,Us you try to get it done and we are done and done the first day in a day you go to the ,0.5668333811133799
64ff9cc86118f800248c1b56,Action Mode,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,Great,1.0288952964374773
64ff9cc96118f800248c1b59,Battery for Miles,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,True,True,True,True,False,False,It was funny at first a had no clue what was happening but then I got it. But I’m alil slow when it comes to humor.,0.9487222433130538
64ff9cdcedf2c4002c03785b,Unsend Texts_RIP Leon,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,It was a cool interesting video,1.55353516983394
64ff9cf56118f800248c1b64,Action Mode,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,True,True,True,False,False,True,That video was way cooler than I expected ,0.6791456188381466
64ff9d0b661495002133e639,Unsend Texts_RIP Leon,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,True,True,True,True,False,False,The video was well done,1.146445719370538
64ff9d2d8668d9002681875a,Unsend Texts_RIP Leon,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,True,True,True,False,True,False,cute ad and good soundtrack,1.824131980190936
64ff9d3130152d00231702f3,Battery for Miles,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,True,True,False,False,I thought it was a pretty funny video. Really caught my attention And had me watching.,1.0288952964374773
64ff9d3656c5ad001e5e8bce,Unsend Texts_RIP Leon,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,I loved it it was funny and understandable ,1.519624190468634
64ff9d3732eacc001e1b8771,Battery for Miles,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,True,True,True,False,False,I loved the song the lyrics said so much ,1.6238865863127185
64ff9d4e8668d90026818760,Action Mode,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,It was nothing special at all,0.6791456188381466
64ff9d573e8980001d8b7ae3,Crash Test,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False,Well done,2.63175716176894
64ff9d5930152d00231702f6,Unsend Texts_RIP Leon,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,True,True,False,False,Amazingly funny ,0.6791456188381466
64ff9d5e3e8980001d8b7aec,Action Mode,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,Verizon has good service everywhere. Relax.,1.0628578721862898
64ff9d5fb5afe3001d4d9150,Crash Test,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,True,True,False,False,I think it’s a great idea for everyone to see ,0.5668333811133799
64ff9d64edf2c4002c037889,Action Mode,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,Love the video it was funny,0.6791456188381466
64ff9d8065b2920022bc4628,Apple Pay,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,True,True,False,False,True,I found it informative and  entering ,2.63175716176894
64ff9d80d4353c001db824a7,Crash Test,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,I thought it was funny ,1.4985461647970642
64ff9d82edf2c4002c037891,Unsend Texts_RIP Leon,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,It’s cool the new iPhone has that ability. I’ve got verizon,1.3605847381374994
64ff9d832c4f3e001cb66422,Unsend Texts_RIP Leon,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,Took a while to figure out what was going on,1.0288952964374773
64ff9d8956c5ad001e5e8c5e,Crash Test,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,True,False,False,Very good ideal to see you in a few minutes ,1.3605847381374994
64ff9d9f65b2920022bc462b,Unsend Texts_RIP Leon,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,True,True,False,False,Glade that they added a feature need for sometime.,0.6791456188381466
64ff9da2d9c82a0024d4f7c6,Action Mode,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,very nice,2.63175716176894
64ff9dad21dc2100227d1110,Unsend Texts_RIP Leon,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,True,Good,0.6791456188381466
64ff9db7b5afe3001d4d9172,Action Mode,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,True,True,False,False,"Audio was noisy, images didn’t really translate what the text was pointing out, atleast to me images when but to fast",1.843712446670789
64ff9dcf3ed4c0001d5a7658,Unsend Texts_RIP Leon,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,True,True,True,False,False,I was caught off guard by what the commercial was for or about till the end so I was invested.,1.3605847381374994
